, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1613,0.0384158923420148,0.6521739130434783,0.0,0.075268817204301,0.12,0.2521008403361344,0.2333333333333333,0.0526315789473684,0.3111111111111111,0.2916666666666667,0.3,Playmaker
1614,0.1064240355163162,0.7688787185354691,0.0,0.4838709677419354,0.6,0.1512605042016806,0.1333333333333333,0.3947368421052631,0.4444444444444444,0.625,0.6,All Star Big Man
1615,0.0284499946437764,0.2837528604118993,0.0,0.1612903225806451,0.18,0.0672268907563025,0.1999999999999999,0.1052631578947368,0.2,0.3958333333333333,0.1848484848484848,Post Scorer
1616,0.0114472444489324,0.2265446224256292,0.0,0.053763440860215,0.1666666666666666,0.042016806722689,0.1333333333333333,0.1052631578947368,0.1333333333333333,0.2708333333333333,0.1121212121212121,Ignorance
1617,0.0284499946437764,0.2723112128146453,0.0,0.086021505376344,0.1666666666666666,0.042016806722689,0.0666666666666666,0.131578947368421,0.2666666666666666,0.4375,0.0969696969696969,Post Scorer
1618,0.0384158923420148,0.5949656750572082,0.0555555555555555,0.1075268817204301,0.26,0.2016806722689075,0.2333333333333333,0.1052631578947368,0.2666666666666666,0.5625000000000001,0.3090909090909091,Playmaker
1619,0.0384158923420148,0.5835240274599542,0.0,0.2580645161290322,0.36,0.2436974789915966,0.2666666666666666,0.0526315789473684,0.3777777777777777,0.5625000000000001,0.2878787878787879,Playmaker
1620,0.0384158923420148,0.4050343249427917,0.1944444444444444,0.1505376344086021,0.1,0.2436974789915966,0.2666666666666666,0.0263157894736842,0.3555555555555555,0.4375,0.306060606060606,Playmaker
1621,0.0114472444489324,0.17162471395881,0.0,0.053763440860215,0.18,0.0,0.0666666666666666,0.131578947368421,0.0444444444444444,0.1041666666666666,0.0575757575757575,Ignorance
1622,0.0284499946437764,0.3455377574370709,0.0,0.064516129032258,0.2533333333333333,0.0504201680672268,0.0999999999999999,0.2105263157894737,0.1555555555555555,0.3958333333333333,0.1424242424242424,Post Scorer
1623,0.0623483348431608,0.8237986270022882,0.0277777777777777,0.4301075268817204,0.36,0.5714285714285714,0.5333333333333333,0.1842105263157894,0.6888888888888889,0.6666666666666667,0.4878787878787879,All Star Playmaker
1624,0.0384158923420148,0.5903890160183066,0.0277777777777777,0.1720430107526881,0.1066666666666666,0.3193277310924369,0.2333333333333333,0.0263157894736842,0.3333333333333333,0.3541666666666667,0.3333333333333333,Playmaker
1625,0.0384158923420148,0.4462242562929061,0.0,0.086021505376344,0.06,0.3781512605042016,0.3,0.0526315789473684,0.3555555555555555,0.3541666666666667,0.1727272727272727,Playmaker
1626,0.0384158923420148,0.3867276887871853,0.0833333333333333,0.075268817204301,0.12,0.2016806722689075,0.4333333333333333,0.0789473684210526,0.2666666666666666,0.4375,0.1484848484848485,Playmaker
1627,0.0284499946437764,0.2425629290617848,0.0,0.064516129032258,0.1533333333333333,0.0168067226890756,0.1999999999999999,0.1578947368421052,0.2222222222222222,0.4166666666666667,0.0939393939393939,Post Scorer
1628,0.0284499946437764,0.4370709382151029,0.0,0.086021505376344,0.3066666666666666,0.0840336134453781,0.1333333333333333,0.0526315789473684,0.2666666666666666,0.4583333333333333,0.2424242424242424,Post Scorer
1629,0.0384158923420148,0.5835240274599542,0.0277777777777777,0.2473118279569892,0.3266666666666667,0.2352941176470588,0.2666666666666666,0.0526315789473684,0.5111111111111111,0.5,0.3727272727272727,Playmaker
